股票代码,股票名称,交易所,板块,上市时间,最新价
688317,之江生物,上海交易所,科创板,20210118,17.3
300721,怡达股份,深圳交易所,创业板,20171115,16.44
300409,道氏技术,深圳交易所,创业板,20141203,13.86
002840,华统股份,深圳交易所,主板,20170110,10.4
300426,华智数媒,深圳交易所,创业板,20150217,9.54
600515,海南机场,上海交易所,主板,20020806,3.47
601133,柏诚股份,上海交易所,主板,20230410,11.28
688568,中科星图,上海交易所,科创板,20200708,35.58
688368,晶丰明源,上海交易所,科创板,20191014,92.9
300388,节能国祯,深圳交易所,创业板,20140801,6.96
300863,卡倍亿,深圳交易所,创业板,20200824,32.21
301658,首航新能,深圳交易所,创业板,20250402,27.91
603759,海天股份,上海交易所,主板,20210326,7.86
002176,江特电机,深圳交易所,主板,20071012,6.99
688456,有研粉材,上海交易所,科创板,20210317,34.08
603706,东方环宇,上海交易所,主板,20180709,19.24
300179,四方达,深圳交易所,创业板,20110215,9.62
300237,美晨科技,深圳交易所,创业板,20110629,1.75
300221,银禧科技,深圳交易所,创业板,20110525,8.75
000778,新兴铸管,深圳交易所,主板,19970606,3.5
600690,海尔智家,上海交易所,主板,19931119,25.4
835174,五新隧装,北京交易所,北交所,20210820,40.3
603726,朗迪集团,上海交易所,主板,20160421,15.78
601778,晶科科技,上海交易所,主板,20200519,2.63
600617,国新能源,上海交易所,主板,19921013,2.63
688697,纽威数控,上海交易所,科创板,20210917,19.29
300140,节能环境,深圳交易所,创业板,20101112,6.14
603258,电魂网络,上海交易所,主板,20161026,21.11
600881,亚泰集团,上海交易所,主板,19951115,1.76
600207,安彩高科,上海交易所,主板,19990714,4.4
603556,海兴电力,上海交易所,主板,20161110,27.29
003027,同兴科技,深圳交易所,主板,20201218,16.73
600366,宁波韵升,上海交易所,主板,20001030,7.94
001368,通达创智,深圳交易所,主板,20230313,22.09
605056,咸亨国际,上海交易所,主板,20210720,15.04
300286,安科瑞,深圳交易所,创业板,20120113,22.12
601881,中国银河,上海交易所,主板,20170123,15.93
002084,海鸥住工,深圳交易所,主板,20061124,3.54
000921,海信家电,深圳交易所,主板,19990713,28.36
600390,五矿资本,上海交易所,主板,20010115,5.32
300393,中来股份,深圳交易所,创业板,20140912,5.33
603718,海利生物,上海交易所,主板,20150515,7.12
600428,中远海特,上海交易所,主板,20020418,6.23
300493,润欣科技,深圳交易所,创业板,20151210,20.49
300499,高澜股份,深圳交易所,创业板,20160202,16.93
002998,优彩资源,深圳交易所,主板,20200925,8.02
300035,中科电气,深圳交易所,创业板,20091225,14.27
600368,五洲交通,上海交易所,主板,20001221,4.46
300509,新美星,深圳交易所,创业板,20160425,8.92
603871,嘉友国际,上海交易所,主板,20180206,14.29
605287,德才股份,上海交易所,主板,20210706,13.4
300200,高盟新材,深圳交易所,创业板,20110407,10.72
688665,四方光电,上海交易所,科创板,20210209,42.89
603393,新天然气,上海交易所,主板,20160912,29.54
600309,万华化学,上海交易所,主板,20010105,55.53
000797,中国武夷,深圳交易所,主板,19970715,2.69
600572,康恩贝,上海交易所,主板,20040412,4.49
600326,西藏天路,上海交易所,主板,20010116,7.19
001360,南矿集团,深圳交易所,主板,20230410,13.49
002476,宝莫股份,深圳交易所,主板,20100915,4.5
002067,景兴纸业,深圳交易所,主板,20060915,3.6
000009,中国宝安,深圳交易所,主板,19910625,8.1
603115,海星股份,上海交易所,主板,20190809,14.41
002158,汉钟精机,深圳交易所,主板,20070817,18.04
688696,极米科技,上海交易所,科创板,20210303,116.42
002709,天赐材料,深圳交易所,主板,20140123,17.15
688478,晶升股份,上海交易所,科创板,20230424,28.89
603787,新日股份,上海交易所,主板,20170427,11.74
002691,冀凯股份,深圳交易所,主板,20120731,8.13
002051,中工国际,深圳交易所,主板,20060619,8.14
605088,冠盛股份,上海交易所,主板,20200817,35.29
600736,苏州高新,上海交易所,主板,19960815,5.43
688018,乐鑫科技,上海交易所,科创板,20190722,190.1
002201,九鼎新材,深圳交易所,主板,20071226,6.34
605369,拱东医疗,上海交易所,主板,20200916,26.28
300476,胜宏科技,深圳交易所,创业板,20150611,84.31
600217,中再资环,上海交易所,主板,19991216,4.54
002455,百川股份,深圳交易所,主板,20100803,7.27
600267,海正药业,上海交易所,主板,20000725,9.09
601226,华电科工,上海交易所,主板,20141211,6.37
300173,福能东方,深圳交易所,创业板,20110201,5.46
000402,金 融 街,深圳交易所,主板,19960626,2.73
688089,嘉必优,上海交易所,科创板,20191219,26.47
601718,际华集团,上海交易所,主板,20100816,2.74
301311,昆船智能,深圳交易所,创业板,20221130,19.2
002488,金固股份,深圳交易所,主板,20101021,14.63
002645,华宏科技,深圳交易所,主板,20111220,8.23
001299,美能能源,深圳交易所,主板,20221031,10.99
603033,三维股份,上海交易所,主板,20161207,11.0
002901,大博医疗,深圳交易所,主板,20170922,38.51
301295,美硕科技,深圳交易所,创业板,20230628,22.93
600030,中信证券,上海交易所,主板,20030106,25.7
601500,通用股份,上海交易所,主板,20160919,4.59
600621,华鑫股份,上海交易所,主板,19921202,13.77
300529,健帆生物,深圳交易所,创业板,20160802,22.04
600055,万东医疗,上海交易所,主板,19970519,18.37
300770,新媒股份,深圳交易所,创业板,20190419,39.59
605577,龙版传媒,上海交易所,主板,20210824,12.89
600637,东方明珠,上海交易所,主板,19930316,7.37
002615,哈尔斯,深圳交易所,主板,20110909,7.37
603326,我乐家居,上海交易所,主板,20170616,9.22
002518,科士达,深圳交易所,主板,20101207,22.13
002110,三钢闽光,深圳交易所,主板,20070126,3.69
002730,电光科技,深圳交易所,主板,20141009,17.54
301226,祥明智能,深圳交易所,创业板,20220325,25.88
600628,新世界,上海交易所,主板,19930119,7.4
600509,天富能源,上海交易所,主板,20020228,6.48
600982,宁波能源,上海交易所,主板,20040706,4.63
301510,固高科技,深圳交易所,创业板,20230815,30.59
301586,佳力奇,深圳交易所,创业板,20240828,49.15
002329,皇氏集团,深圳交易所,主板,20100106,3.71
600386,北巴传媒,上海交易所,主板,20010216,4.64
000530,冰山冷热,深圳交易所,主板,19931208,5.57
603790,雅运股份,上海交易所,主板,20180912,17.66
688170,德龙激光,上海交易所,科创板,20220429,21.4
002409,雅克科技,深圳交易所,主板,20100525,53.99
002159,三特索道,深圳交易所,主板,20070817,14.9
301031,中熔电气,深圳交易所,创业板,20210715,116.42
603444,吉比特,上海交易所,主板,20170104,238.56
300787,海能实业,深圳交易所,创业板,20190815,12.12
300861,美畅股份,深圳交易所,创业板,20200824,18.65
300127,银河磁体,深圳交易所,创业板,20101013,24.26
601886,江河集团,上海交易所,主板,20110818,5.6
300620,光库科技,深圳交易所,创业板,20170310,40.22
600971,恒源煤电,上海交易所,主板,20040817,6.55
688231,隆达股份,上海交易所,科创板,20220722,15.91
300332,天壕能源,深圳交易所,创业板,20120628,4.68
002227,奥 特 迅,深圳交易所,主板,20080506,12.17
603012,创力集团,上海交易所,主板,20150320,5.62
002202,金风科技,深圳交易所,主板,20071226,9.38
000012,南  玻Ａ,深圳交易所,主板,19920228,4.69
300720,海川智能,深圳交易所,创业板,20171106,21.58
600072,中船科技,上海交易所,主板,19970603,12.2
603948,建业股份,上海交易所,主板,20200302,19.71
301581,黄山谷捷,深圳交易所,创业板,20250103,50.74
688403,汇成股份,上海交易所,科创板,20220818,9.4
000750,国海证券,深圳交易所,主板,19970709,3.76
600859,王府井,上海交易所,主板,19940506,14.11
832522,纳科诺尔,北京交易所,北交所,20231116,39.55
300387,富邦科技,深圳交易所,创业板,20140702,8.48
002775,文科股份,深圳交易所,主板,20150629,3.77
603120,肯特催化,上海交易所,主板,20250416,39.6
688138,清溢光电,上海交易所,科创板,20191120,25.47
600586,金晶科技,上海交易所,主板,20020815,4.72
688112,鼎阳科技,上海交易所,科创板,20211201,34.95
002062,宏润建设,深圳交易所,主板,20060816,4.73
000915,华特达因,深圳交易所,主板,19990609,30.28
600226,亨通股份,上海交易所,主板,19991116,2.84
603100,川仪股份,上海交易所,主板,20140805,20.84
300619,金银河,深圳交易所,创业板,20170301,24.63
688569,铁科轨道,上海交易所,科创板,20200831,20.86
300214,日科化学,深圳交易所,创业板,20110511,6.64
000925,众合科技,深圳交易所,主板,19990611,7.59
301617,博苑股份,深圳交易所,创业板,20241211,36.06
301613,新铝时代,深圳交易所,创业板,20241025,54.15
000011,深物业A,深圳交易所,主板,19920330,8.55
688348,昱能科技,上海交易所,科创板,20220608,39.92
603985,恒润股份,上海交易所,主板,20170505,16.16
603551,奥普科技,上海交易所,主板,20200115,10.46
002728,特一药业,深圳交易所,主板,20140731,8.56
830779,武汉蓝电,北京交易所,北交所,20230601,46.61
301158,德石股份,深圳交易所,创业板,20220117,16.19
300520,科大国创,深圳交易所,创业板,20160708,23.82
600868,梅雁吉祥,上海交易所,主板,19940912,2.86
002023,海特高新,深圳交易所,主板,20040721,10.49
002606,大连电瓷,深圳交易所,主板,20110805,8.59
301359,东南电子,深圳交易所,创业板,20221109,19.09
002006,精工科技,深圳交易所,主板,20040625,17.19
301040,中环海陆,深圳交易所,创业板,20210803,23.88
002877,智能自控,深圳交易所,主板,20170605,8.6
300755,华致酒行,深圳交易所,创业板,20190129,21.03
301163,宏德股份,深圳交易所,创业板,20220419,22.95
002492,恒基达鑫,深圳交易所,主板,20101102,5.74
603173,福斯达,上海交易所,主板,20230130,33.49
601788,光大证券,上海交易所,主板,20090818,16.27
688678,福立旺,上海交易所,科创板,20201223,19.15
603408,建霖家居,上海交易所,主板,20200730,11.5
600569,安阳钢铁,上海交易所,主板,20010820,1.92
000623,吉林敖东,深圳交易所,主板,19961028,16.34
300554,三超新材,深圳交易所,创业板,20170421,20.2
603327,福蓉科技,上海交易所,主板,20190523,11.56
000631,顺发恒业,深圳交易所,主板,19961122,2.89
300118,东方日升,深圳交易所,创业板,20100902,9.64
603073,彩蝶实业,上海交易所,主板,20230316,16.39
002997,瑞鹄模具,深圳交易所,主板,20200903,35.69
002532,天山铝业,深圳交易所,主板,20101231,7.72
600520,三佳科技,上海交易所,主板,20020108,27.99
688559,海目星,上海交易所,科创板,20200909,28.96
688563,航材股份,上海交易所,科创板,20230719,54.06
300669,沪宁股份,深圳交易所,创业板,20170629,23.17
301096,百诚医药,深圳交易所,创业板,20211220,39.6
300068,南都电源,深圳交易所,创业板,20100421,14.49
688375,国博电子,上海交易所,科创板,20220722,58.0
002721,ST金一,深圳交易所,主板,20140127,2.9
002276,万马股份,深圳交易所,主板,20090710,14.5
000790,华神科技,深圳交易所,主板,19980327,3.87
000990,诚志股份,深圳交易所,主板,20000706,7.75
603767,中马传动,上海交易所,主板,20170613,17.45
601375,中原证券,上海交易所,主板,20170103,3.88
603808,歌力思,上海交易所,主板,20150422,7.77
688598,金博股份,上海交易所,科创板,20200518,24.3
600108,亚盛集团,上海交易所,主板,19970818,2.92
688522,纳睿雷达,上海交易所,科创板,20230301,66.2
300593,新雷能,深圳交易所,创业板,20170113,13.63
301075,多瑞医药,深圳交易所,创业板,20210929,28.24
300477,ST合纵,深圳交易所,创业板,20150610,1.95
002160,常铝股份,深圳交易所,主板,20070821,3.9
002076,*ST星光,深圳交易所,主板,20061025,1.95
000859,国风新材,深圳交易所,主板,19981119,7.8
000596,古井贡酒,深圳交易所,主板,19960927,154.11
301448,开创电气,深圳交易所,创业板,20230619,25.36
600360,*ST华微,上海交易所,主板,20010316,6.83
001239,永达股份,深圳交易所,主板,20231212,15.63
600361,创新新材,上海交易所,主板,20011129,3.91
603281,江瀚新材,上海交易所,主板,20230131,23.51
600383,金地集团,上海交易所,主板,20010412,3.92
002992,宝明科技,深圳交易所,主板,20200803,53.08
002669,康达新材,深圳交易所,主板,20120416,10.82
301616,浙江华业,深圳交易所,创业板,20250327,42.31
000702,正虹科技,深圳交易所,主板,19970318,6.89
300694,蠡湖股份,深圳交易所,创业板,20181015,12.8
688113,联测科技,上海交易所,科创板,20210506,34.47
600518,康美药业,上海交易所,主板,20010319,1.97
002983,芯瑞达,深圳交易所,主板,20200428,19.7
601969,海南矿业,上海交易所,主板,20141209,6.91
000965,天保基建,深圳交易所,主板,20000406,3.95
002047,*ST宝鹰,深圳交易所,主板,20050531,1.98
300432,富临精工,深圳交易所,创业板,20150319,17.83
002986,宇新股份,深圳交易所,主板,20200602,10.9
002497,雅化集团,深圳交易所,主板,20101109,10.9
603717,天域生物,上海交易所,主板,20170327,6.94
002452,长高电新,深圳交易所,主板,20100720,6.94
688539,高华科技,上海交易所,科创板,20230418,24.79
603219,富佳股份,上海交易所,主板,20211122,14.89
000751,锌业股份,深圳交易所,主板,19970626,2.98
600038,中直股份,上海交易所,主板,20001218,36.76
300816,艾可蓝,深圳交易所,创业板,20200210,30.8
002522,浙江众成,深圳交易所,主板,20101210,4.97
002868,*ST绿康,深圳交易所,主板,20170503,24.86
600173,卧龙新能,上海交易所,主板,19990415,5.97
000767,晋控电力,深圳交易所,主板,19970609,2.99
000404,长虹华意,深圳交易所,主板,19960619,6.98
300467,迅游科技,深圳交易所,创业板,20150527,20.95
002737,葵花药业,深圳交易所,主板,20141230,15.97
603680,今创集团,上海交易所,主板,20180227,10.98
002205,国统股份,深圳交易所,主板,20080123,10.0
001376,百通能源,深圳交易所,主板,20231103,12.02
003018,金富科技,深圳交易所,主板,20201106,11.02
603728,鸣志电器,上海交易所,主板,20170509,57.15
605296,神农集团,上海交易所,主板,20210528,27.12
605222,起帆电缆,上海交易所,主板,20200731,15.1
000410,沈阳机床,深圳交易所,主板,19960718,7.05
300801,泰和科技,深圳交易所,创业板,20191128,16.12
688548,广钢气体,上海交易所,科创板,20230815,10.08
688611,杭州柯林,上海交易所,科创板,20210412,30.3
000665,湖北广电,深圳交易所,主板,19961210,5.05
300822,贝仕达克,深圳交易所,创业板,20200313,20.22
301408,华人健康,深圳交易所,创业板,20230301,12.14
300713,英可瑞,深圳交易所,创业板,20171101,17.21
002654,万润科技,深圳交易所,主板,20120217,12.15
001333,光华股份,深圳交易所,主板,20221208,20.25
300749,顶固集创,深圳交易所,创业板,20180925,8.12
603699,纽威股份,上海交易所,主板,20140117,31.51
601333,广深铁路,上海交易所,主板,20061222,3.05
002360,同德化工,深圳交易所,主板,20100303,5.09
000049,德赛电池,深圳交易所,主板,19950320,21.38
300428,立中集团,深圳交易所,创业板,20150319,17.32
603188,亚邦股份,上海交易所,主板,20140909,4.08
301522,上大股份,深圳交易所,创业板,20241016,33.67
000576,甘化科工,深圳交易所,主板,19940907,8.18
600435,北方导航,上海交易所,主板,20030704,11.26
000153,丰原药业,深圳交易所,主板,20000920,6.15
000601,韶能股份,深圳交易所,主板,19960830,5.13
301150,中一科技,深圳交易所,创业板,20220421,20.53
002162,悦心健康,深圳交易所,主板,20070823,4.11
002057,中钢天源,深圳交易所,主板,20060802,8.22
688005,容百科技,上海交易所,科创板,20190722,18.51
301362,民爆光电,深圳交易所,创业板,20230804,39.09
000619,海螺新材,深圳交易所,主板,19961023,6.18
300272,开能健康,深圳交易所,创业板,20111102,6.19
002190,成飞集成,深圳交易所,主板,20071203,33.1
300776,帝尔激光,深圳交易所,创业板,20190517,54.86
300833,浩洋股份,深圳交易所,创业板,20200520,34.23
300350,华鹏飞,深圳交易所,创业板,20120821,6.23
002188,中天服务,深圳交易所,主板,20071122,5.2
