股票代码,东财行业,证监会行业
600019,钢铁-钢铁-普钢,制造业-黑色金属冶炼和压延加工业
300226,互联网-互联网商务-电子商务B2B,租赁和商务服务业-商务服务业
603138,信息技术-计算机软件-基础软件,信息传输、软件和信息技术服务业-软件和信息技术服务业
600023,公用事业-电力-火电,电力、热力、燃气及水生产和供应业-电力、热力生产和供应业
301501,轻工制造-其他轻工-其他轻工,制造业-造纸和纸制品业
688518,机械设备-专用设备-其他专用机械,制造业-专用设备制造业
000581,交运设备-汽车-汽车零部件,制造业-汽车制造业
601216,基础化工-化学原料-氯碱,制造业-化学原料和化学制品制造业
600877,电子设备-半导体-集成电路,制造业-计算机、通信和其他电子设备制造业
600739,商贸零售-贸易-贸易,批发和零售业-批发业
002239,交运设备-汽车-汽车零部件,制造业-汽车制造业
301382,互联网-互联网服务-其他互联网服务,信息传输、软件和信息技术服务业-互联网和相关服务
300938,交运设备-汽车-汽车服务,科学研究和技术服务业-专业技术服务业
688610,机械设备-通用设备-仪器仪表,制造业-仪器仪表制造业
002855,电子设备-电子元件-电子元件,制造业-计算机、通信和其他电子设备制造业
300975,商贸零售-贸易-贸易,批发和零售业-批发业
601162,金融-非银行金融-证券,金融业-资本市场服务
600236,公用事业-电力-水电,电力、热力、燃气及水生产和供应业-电力、热力生产和供应业
601238,交运设备-汽车-乘用车,制造业-汽车制造业
301045,电子设备-电子器件-显示器件,制造业-计算机、通信和其他电子设备制造业
301589,信息技术-计算机硬件-专用计算机设备,制造业-计算机、通信和其他电子设备制造业
300182,文化传媒-影视动漫-影视,文化、体育和娱乐业-广播、电视、电影和录音制作业
300507,交运设备-汽车-汽车零部件,制造业-汽车制造业
002436,电子设备-电子元件-电子元件,制造业-计算机、通信和其他电子设备制造业
002160,有色金属-基本金属-铝,制造业-有色金属冶炼和压延加工业
600113,商贸零售-商业物业经营-专业市场,租赁和商务服务业-商务服务业
300690,电气设备-电源设备-风能,制造业-非金属矿物制品业
301328,电子设备-电子元件-电子元件,制造业-计算机、通信和其他电子设备制造业
300827,电气设备-电源设备-综合电力设备商,制造业-电气机械和器材制造业
688001,机械设备-专用设备-其他专用机械,制造业-专用设备制造业
300031,互联网-互联网服务-其他互联网服务,信息传输、软件和信息技术服务业-互联网和相关服务
300843,电子设备-电子元件-电子元件,制造业-计算机、通信和其他电子设备制造业
301552,交运设备-汽车-汽车零部件,制造业-汽车制造业
603271,有色金属-基本金属-铝,制造业-有色金属冶炼和压延加工业
300563,电气设备-输变电设备-电线电缆,制造业-计算机、通信和其他电子设备制造业
002334,电气设备-其他电气设备-其他电气设备,制造业-电气机械和器材制造业
688458,电子设备-半导体-集成电路,制造业-计算机、通信和其他电子设备制造业
600121,化石能源-煤炭-煤炭开采洗选,采矿业-煤炭开采和洗选业
600208,房地产-房地产开发-房地产开发,房地产业-房地产业
600782,钢铁-钢铁-普钢,制造业-黑色金属冶炼和压延加工业
603005,电子设备-半导体-集成电路,制造业-计算机、通信和其他电子设备制造业
301222,电气设备-电源设备-储能设备,制造业-电气机械和器材制造业
605268,机械设备-金属制品-金属制品,制造业-金属制品业
600884,电子设备-光电子器件-光学元件,制造业-计算机、通信和其他电子设备制造业
301383,电子设备-消费电子设备-消费电子设备,制造业-计算机、通信和其他电子设备制造业
688209,电子设备-电子元件-电子元件,制造业-计算机、通信和其他电子设备制造业
688709,电子设备-半导体-集成电路,制造业-计算机、通信和其他电子设备制造业
000506,有色金属-贵金属-黄金,采矿业-有色金属矿采选业
688107,电子设备-电子设备制造-电子设备制造,制造业-计算机、通信和其他电子设备制造业
002863,交运设备-汽车-汽车零部件,制造业-汽车制造业
002552,机械设备-通用设备-基础件,制造业-计算机、通信和其他电子设备制造业
000016,电子设备-消费电子设备-消费电子设备,制造业-计算机、通信和其他电子设备制造业
300299,互联网-互联网服务-游戏娱乐,信息传输、软件和信息技术服务业-互联网和相关服务
600338,有色金属-基本金属-铅锌,采矿业-有色金属矿采选业
301360,机械设备-专用设备-其他专用机械,制造业-专用设备制造业
600575,交通运输-物流-物流,交通运输、仓储和邮政业-水上运输业
300708,电子设备-光电子器件-LED,制造业-计算机、通信和其他电子设备制造业
688312,机械设备-专用设备-其他专用机械,制造业-专用设备制造业
605090,公用事业-燃气-燃气,电力、热力、燃气及水生产和供应业-燃气生产和供应业
688160,机械设备-专用设备-其他专用机械,制造业-仪器仪表制造业
300401,医药生物-化学制药-化学原料药,制造业-医药制造业
688213,电子设备-半导体-集成电路,信息传输、软件和信息技术服务业-软件和信息技术服务业
300565,信息技术-通信设备-通信配套服务,制造业-计算机、通信和其他电子设备制造业
688708,基础化工-化学新材料-化学新材料,制造业-其他制造业
300310,信息技术-通信设备-通信配套服务,信息传输、软件和信息技术服务业-电信、广播电视和卫星传输服务
301123,电子设备-消费电子设备-消费电子设备,制造业-计算机、通信和其他电子设备制造业
601059,金融-非银行金融-证券,金融业-资本市场服务
600726,公用事业-电力-火电,电力、热力、燃气及水生产和供应业-电力、热力生产和供应业
300701,电子设备-光电子器件-光学元件,制造业-计算机、通信和其他电子设备制造业
603095,机械设备-专用设备-纺织服装机械,制造业-专用设备制造业
600741,交运设备-汽车-汽车零部件,制造业-汽车制造业
603135,机械设备-专用设备-矿山冶金机械,制造业-专用设备制造业
300503,机械设备-通用设备-机床设备,制造业-通用设备制造业
600760,国防与装备-航空航天装备-航空装备,制造业-铁路、船舶、航空航天和其他运输设备制造业
000050,电子设备-电子器件-显示器件,制造业-计算机、通信和其他电子设备制造业
600150,国防与装备-船舶与海洋装备-船舶制造,制造业-铁路、船舶、航空航天和其他运输设备制造业
600996,文化传媒-广播电视-有线电视,信息传输、软件和信息技术服务业-电信、广播电视和卫星传输服务
000917,文化传媒-广播电视-有线电视,信息传输、软件和信息技术服务业-电信、广播电视和卫星传输服务
605366,基础化工-化学制品-其他化学制品,制造业-化学原料和化学制品制造业
002881,电子设备-消费电子设备-消费电子设备,制造业-计算机、通信和其他电子设备制造业
688358,医药生物-医疗器械-医疗器械,制造业-专用设备制造业
688698,机械设备-通用设备-仪器仪表,制造业-仪器仪表制造业
603893,电子设备-半导体-集成电路,制造业-计算机、通信和其他电子设备制造业
300661,电子设备-半导体-集成电路,制造业-计算机、通信和其他电子设备制造业
002075,钢铁-钢铁-特钢,制造业-黑色金属冶炼和压延加工业
688228,信息技术-计算机软件-其他软件服务,信息传输、软件和信息技术服务业-软件和信息技术服务业
600795,公用事业-电力-火电,电力、热力、燃气及水生产和供应业-电力、热力生产和供应业
000534,医药生物-生物医药-生物医药,制造业-医药制造业
300378,信息技术-计算机软件-其他软件服务,信息传输、软件和信息技术服务业-软件和信息技术服务业
300315,互联网-互联网服务-游戏娱乐,信息传输、软件和信息技术服务业-互联网和相关服务
300711,信息技术-通信设备-通信终端设备,制造业-计算机、通信和其他电子设备制造业
002979,机械设备-通用设备-仪器仪表,制造业-仪器仪表制造业
603088,机械设备-通用设备-其他通用机械,制造业-通用设备制造业
300131,电子设备-电子元件-电子元件,批发和零售业-批发业
601900,文化传媒-平面媒体-平面媒体,文化、体育和娱乐业-新闻和出版业
